time,T_horno,T_preH_pos,T_preH_neg,T_out_pos,T_out_neg,P_out_pos,P_out_neg,Humedad,T_humidificador,Voltaje,Corriente,FlujoO2,FlujoCO2,FlujoCO,FlujoH2,FlujoCH4,FlujoPurga,FlujoN2_neg,FlujoN2_pos,FlujoAire,Valvula solH2,Valvula solCO2,Valvula solCO,Valvula solCH4,Valvula solPurga,Valvula solN2_neg,Valvula solO2,Valvula solN2_pos,Valvula solAire 
12-19 11:35:03.54,25.6381,24.1161,24.4062,0.0,27.0935,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:03.80,25.6415,24.1131,24.3941,0.0,27.1036,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:04.06,25.6415,24.1131,24.3941,0.0,27.1036,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:04.32,25.6415,24.1131,24.3941,0.0,27.1036,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:04.59,25.6415,24.1131,24.3941,0.0,27.1036,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:04.85,25.6483,24.1161,24.4035,0.0,27.1067,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:05.12,25.6483,24.1161,24.4035,0.0,27.1067,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:05.38,25.6483,24.1161,24.4035,0.0,27.1067,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:05.64,25.6483,24.1161,24.4035,0.0,27.1067,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:05.90,25.6556,24.1181,24.4006,0.0,27.0977,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:06.16,25.6556,24.1181,24.4006,0.0,27.0977,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:06.43,25.6556,24.1181,24.4006,0.0,27.0977,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:06.69,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:06.96,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:07.24,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:07.51,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:07.77,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:08.03,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:08.29,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:08.55,25.6741,24.1178,24.404,0.0,27.1117,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:08.82,25.678,24.1118,24.4072,0.0,27.1107,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:09.09,25.678,24.1118,24.4072,0.0,27.1107,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:09.35,25.678,24.1118,24.4072,0.0,27.1107,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:09.62,25.678,24.1118,24.4072,0.0,27.1107,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:09.88,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:10.16,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:10.42,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:10.68,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:10.94,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:11.22,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:11.48,25.6674,24.1182,24.4072,0.0,27.1144,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:11.75,25.6692,24.1182,24.4041,0.0,27.1257,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:12.02,25.6692,24.1182,24.4041,0.0,27.1257,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:12.28,25.6692,24.1182,24.4041,0.0,27.1257,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:12.54,25.6692,24.1182,24.4041,0.0,27.1257,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:12.81,25.6741,24.1208,24.4029,0.0,27.1242,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:13.07,25.6741,24.1208,24.4029,0.0,27.1242,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:13.34,25.6741,24.1208,24.4029,0.0,27.1242,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:13.60,25.6741,24.1208,24.4029,0.0,27.1242,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:13.86,25.6728,24.1236,24.405,0.0,27.1221,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:14.12,25.6728,24.1236,24.405,0.0,27.1221,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:14.37,25.6728,24.1236,24.405,0.0,27.1221,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:14.64,25.6728,24.1236,24.405,0.0,27.1221,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:14.91,25.6739,24.1195,24.4042,0.0,27.133,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:15.17,25.6739,24.1195,24.4042,0.0,27.133,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:15.43,25.6739,24.1195,24.4042,0.0,27.133,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:15.69,25.6498,24.1183,24.4103,0.0,27.1281,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:15.96,25.6498,24.1183,24.4103,0.0,27.1281,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:16.22,25.6498,24.1183,24.4103,0.0,27.1281,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:16.48,25.6498,24.1183,24.4103,0.0,27.1281,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:16.75,25.6317,24.1187,24.4001,0.0,27.1296,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:17.01,25.6317,24.1187,24.4001,0.0,27.1296,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:17.26,25.6317,24.1187,24.4001,0.0,27.1296,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:17.52,25.6317,24.1187,24.4001,0.0,27.1296,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:17.79,25.6403,24.1184,24.4046,0.0,27.1368,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:18.05,25.6403,24.1184,24.4046,0.0,27.1368,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:18.31,25.6403,24.1184,24.4046,0.0,27.1368,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:18.57,25.6403,24.1184,24.4046,0.0,27.1368,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:18.83,25.6434,24.1184,24.4016,0.0,27.1387,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:19.09,25.6434,24.1184,24.4016,0.0,27.1387,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:19.36,25.6434,24.1184,24.4016,0.0,27.1387,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:19.62,25.6434,24.1184,24.4016,0.0,27.1387,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:19.88,25.6264,24.115,24.405,0.0,27.1319,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:20.13,25.6264,24.115,24.405,0.0,27.1319,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:20.39,25.6264,24.115,24.405,0.0,27.1319,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:20.65,25.6264,24.115,24.405,0.0,27.1319,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:20.92,25.6407,24.1195,24.4039,0.0,27.138,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:21.18,25.6407,24.1195,24.4039,0.0,27.138,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:21.44,25.6407,24.1195,24.4039,0.0,27.138,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:21.71,25.6468,24.1256,24.3967,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:21.97,25.6468,24.1256,24.3967,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:22.22,25.6468,24.1256,24.3967,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:22.49,25.6468,24.1256,24.3967,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:22.75,25.6348,24.1219,24.4081,0.0,27.1376,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:23.01,25.6348,24.1219,24.4081,0.0,27.1376,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:23.29,25.6348,24.1219,24.4081,0.0,27.1376,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:23.55,25.6348,24.1219,24.4081,0.0,27.1376,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:23.81,25.6408,24.1109,24.4055,0.0,27.1399,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:24.09,25.6408,24.1109,24.4055,0.0,27.1399,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:24.35,25.6408,24.1109,24.4055,0.0,27.1399,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:24.62,25.6408,24.1109,24.4055,0.0,27.1399,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:24.88,25.6276,24.123,24.4081,0.0,27.1448,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:25.14,25.6276,24.123,24.4081,0.0,27.1448,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:25.40,25.6276,24.123,24.4081,0.0,27.1448,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:25.67,25.6276,24.123,24.4081,0.0,27.1448,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:25.93,25.637,24.1244,24.4084,0.0,27.1481,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:26.20,25.637,24.1244,24.4084,0.0,27.1481,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:26.46,25.637,24.1244,24.4084,0.0,27.1481,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:26.72,25.6468,24.1233,24.4088,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:26.99,25.6468,24.1233,24.4088,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:27.25,25.6468,24.1233,24.4088,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:27.51,25.6468,24.1233,24.4088,0.0,27.144,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:27.77,25.6457,24.1309,24.402,0.0,27.1432,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:28.02,25.6457,24.1309,24.402,0.0,27.1432,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:28.29,25.6457,24.1309,24.402,0.0,27.1432,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:28.55,25.6457,24.1309,24.402,0.0,27.1432,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:28.81,25.6359,24.1192,24.4088,0.0,27.155,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:29.08,25.6359,24.1192,24.4088,0.0,27.155,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:29.35,25.6359,24.1192,24.4088,0.0,27.155,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:29.62,25.6359,24.1192,24.4088,0.0,27.155,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:29.89,25.64,24.115,24.3994,0.0,27.1508,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:30.15,25.64,24.115,24.3994,0.0,27.1508,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:30.41,25.64,24.115,24.3994,0.0,27.1508,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:30.67,25.64,24.115,24.3994,0.0,27.1508,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:30.93,25.6449,24.1233,24.4043,0.0,27.1504,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:31.20,25.6449,24.1233,24.4043,0.0,27.1504,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:31.47,25.6449,24.1233,24.4043,0.0,27.1504,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:31.73,25.6425,24.1247,24.4159,0.0,27.1601,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:31.99,25.6425,24.1247,24.4159,0.0,27.1601,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:32.26,25.6425,24.1247,24.4159,0.0,27.1601,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:32.52,25.6425,24.1247,24.4159,0.0,27.1601,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:32.78,25.6614,24.124,24.4106,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:33.05,25.6614,24.124,24.4106,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:33.31,25.6614,24.124,24.4106,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:33.58,25.6614,24.124,24.4106,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:33.84,25.6376,24.1198,24.4023,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:34.10,25.6376,24.1198,24.4023,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:34.37,25.6376,24.1198,24.4023,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:34.63,25.6376,24.1198,24.4023,0.0,27.1563,4.0,3.0,0.0,-40.0,12.1977,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
